'13250', '5-9 years', 'Other', '', '', '', '11-50 employees', '2-4 people', '5-7 years', '', '', '', '3-4 years', '51-60 hours per week', '125000', 'Promising opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', '3-4 cups', 'Some college', 'On my own|On the job', '4-5 design jobs', '3-4 times', 'Not interested in a new job right now', '77450', 'Texas', '37', 'Male', 'Not LGBTQ', 'Hispanic/Mixed', '35', 'Communication Design|Environmental Design|Experience Design|Graphic Design|Packaging Design|Production|Research|Social Impact Design|Strategy|UX Design', 'Brainstorming and Ideation|Business|Diversity and Inclusion|Facilitation|Leadership|Mentoring|Public Speaking', '', 'Advertising|Apparel and Accessories|Architecture|Arts|Construction|Consulting|Consumer Products|Education|Electronics|Energy|Entertainment|Food and Beverage|Marketing and Communications|Media and Broadcasting|Medical Equipment|Music|Publishing|Real Estate|Retail|Sports and Fitness|Technology|Telecommunications|Travel and Tourism|Web Services', 'Paid Parental Leave|Paid Time Off|Professional Development', 'Own my own business|Maintain personal projects|Volunteer', 'Other', 'Attending conferences|Discussing with peers|Following design feeds|Reading books/magazines', 'AIGA', 'Brainstorming and Ideation|Business|Diversity and Inclusion|Leadership|Mentoring|Photography|Public Speaking|Social Impact Design|Strategy|UX Design|Writing', 'The War On Drugs', '', '', 'Adaptability to tech and social change|Asking good questions|Cross-cultural skills|Cross-functional skills|Empathy|Interpersonal skills|Leadership|Managing complexity|Observation and listening|Play|Psychology and human behavior|Storytelling'
'21230', '1-4 years', 'A full-time employee at an agency or consultancy', '', '', '', '501-1000 employees', '5-10 people', '1-2 years', 'Junior contributor', '', '', '1-2 years', '41-50 hours per week', '29100', 'Some opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', '1-2 cups', "Bachelor's degree", 'From a mentor or apprenticeship|From programs or workshops|On my own|On the job|In school', '2-3 design jobs', '0 times', 'Casually looking for the right opportunity', '64083', 'Missouri', '25', 'Female', 'Not LGBTQ', 'White or Caucasian', '35', 'Graphic Design|Production', 'Social Media', 'Advertising|Digital|Print', 'Advertising|Alcohol or Tobacco|Consumer Products|Food and Beverage', 'Disability Insurance|Employer-matched Retirement|Fitness Benefits|Life Insurance|Medical Insurance|Paid Time Off|Wellness Programs', 'Design for friends and family', 'Graphic Design', 'Discussing with peers|Following social media|Reading books/magazines', 'AIGA', 'Brainstorming and Ideation|Business|Coding|Drawing or Painting|Leadership|Photography|Product Design|Public Speaking|UI Design|Web Design', '', '', '', ''
'23071', '1-4 years', 'A full-time employee at an agency or consultancy', '', '', '', '501-1000 employees', '5-10 people', '3-4 years', 'Other', '', '', '3-4 years', '41-50 hours per week', '52000', 'Limited opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', '1-2 cups', "Bachelor's degree", 'From a mentor or apprenticeship|On the job|Through online training|In school', '2-3 design jobs', '1-2 times', 'Open to opportunities, but not actively looking', '53213', 'Wisconsin', '25', 'Female', 'Not LGBTQ', 'White or Caucasian', '35', 'Communication Design|Environmental Design|Experience Design|Graphic Design|Marketing', 'Brainstorming and Ideation|Business|Drawing or Painting|Project Management|Relationship Management|Social Media', 'Advertising|Branding|Digital|Innovation|Service Design|Strategy', 'Advertising|Agriculture|Air Transportation|Alcohol or Tobacco|Apparel and Accessories|Architecture|Arts|Automotive|Banking|Consulting|Consumer Products|Electronics|Entertainment|Financial Services|Food and Beverage|Gaming|Government|Health Care|Hospitality|Marketing and Communications|Media and Broadcasting|Music|Retail|Sports and Fitness|Technology|Transportation|Travel and Tourism', 'Dental Insurance|Disability Insurance|Medical Insurance|Paid Time Off', 'Take occasional freelance projects|Design for friends and family|Maintain personal projects|Volunteer', 'Advertising|Graphic Design|Marketing|Strategic Design Management', 'Attending conferences|Following design feeds|Following social media|Having a mentor|Reading online publications', 'None of these', 'Brainstorming and Ideation|Business|Leadership|Mentoring|Photography|Project Management|Public Speaking|Relationship Management|Research|Sales|Social Media|Writing', '', '', '', ''
'10470', '5-9 years', 'A full-time employee at an agency or consultancy', '', '', '', '11-50 employees', '2-4 people', '1-2 years', 'Art Director', '', '', 'Less than 1 year', '40 hours per week', '72000', 'Promising opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', '1-2 cups', "Bachelor's degree", 'In school', '4-5 design jobs', '0 times', 'Not interested in a new job right now', '97031', 'Oregon', '28', 'Female', 'Not LGBTQ', 'White or Caucasian', '36', 'Graphic Design|Marketing|Photography|Production|Research|Strategy|UX Design|Web Design', 'Brainstorming and Ideation|Social Media', 'Advertising|Branding|Digital|Print|Strategy', 'Advertising|Consumer Products|Health Care|Hospitality|Information Sciences|Information Technology|Marketing and Communications|Pharmaceutical|Retail|Sports and Fitness|Travel and Tourism', 'Employer-matched Retirement|Fitness Benefits|Medical Insurance|Paid Time Off', 'Have regular freelance clients', 'Graphic Design|Photography', 'Attending conferences|Following design feeds|Following social media|Reading books/magazines', 'None of these', 'Brainstorming and Ideation|Photography', 'anderson pac', '', '', ''
'11902', '1-4 years', 'A full-time employee at an agency or consultancy', '', '', '', '11-50 employees', '5-10 people', '3-4 years', 'Art Director', '', '', 'Less than 1 year', '41-50 hours per week', '31000', 'Promising opportunity for advancement', 'Learning and increasing my skill set every day', 'Pretty good', 'Fairly stable', 'Other', "Bachelor's degree", 'In school', '1 design job', '1-2 times', 'Not interested in a new job right now', '32207', 'Florida', '26', 'Female', 'Not LGBTQ', 'White or Caucasian', '36', 'Communication Design|Graphic Design|Marketing', 'Brainstorming and Ideation|Diversity and Inclusion|Drawing or Painting|Leadership|Mentoring|Project Management', 'Advertising|Branding|Digital|Innovation|Print|Social Impact|Strategy', 'Accounting|Advertising|Agriculture|Alcohol or Tobacco|Apparel and Accessories|Arts|Banking', 'Dental Insurance|Employer-matched Retirement|Medical Insurance|Paid Parental Leave|Paid Time Off|Professional Development', 'Take occasional freelance projects|Maintain personal projects', 'Advertising|Animation|Art|Design and Technology|Film and Production|Graphic Design|Illustration|Marketing|Motion Graphics|Package Design|Painting|Photography|Printing or Print Making|Product Design|UX and UI|Visual Design|Website Design', 'Discussing with peers|Following design feeds|Following social media|Having a mentor|Reading books/magazines|Reading online publications|Seeking online training', 'None of these', 'Animation|Business|Engineering|Interaction Design|Mentoring|Motion Graphics|Photography|Product Design|SEO/SEM|Social Impact Design|Social Media|Strategy|UI Design|UX Design', 'Silence', '', '', ''
'12152', '5-9 years', 'A full-time employee at an agency or consultancy', '', '', '', '11-50 employees', '2-4 people', '3-4 years', 'Art Director', '', '', '3-4 years', '40 hours per week', '53000', 'Limited opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', 'Other', "Bachelor's degree", 'On my own|On the job|Through online training|In school', '2-3 design jobs', '0 times', 'Casually looking for the right opportunity', '84003', 'Utah', '34', 'Male', 'Not LGBTQ', 'White or Caucasian', '36', 'Graphic Design|Illustration|Marketing|Web Design', 'Brainstorming and Ideation|Drawing or Painting|Writing', 'Advertising|Branding|Digital|Print|Strategy', 'Advertising|Entertainment|Marketing and Communications|Real Estate|Sports and Fitness|Technology|Telecommunications|Travel and Tourism', 'Dental Insurance|Disability Insurance|Employer-matched Retirement|Life Insurance|Medical Insurance|Paid Time Off', 'Take occasional freelance projects|Design for friends and family|Maintain personal projects', 'Advertising|Art|Communication|Graphic Design|Illustration|Marketing', 'Discussing with peers|Following design feeds|Reading online publications|Seeking online training', 'AAF', 'Motion Graphics|UI Design|UX Design|Web Design', 'Juliana Hatfield', '', '', ''
'12756', '1-4 years', 'A full-time employee at an agency or consultancy', '', '', '', '11-50 employees', '2-4 people', '1-2 years', 'Art Director', '', '', '1-2 years', '40 hours per week', '48000', 'Some opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Rock solid', '1-2 cups', "Associate's degree", 'In school', '1 design job', '0 times', 'Open to opportunities, but not actively looking', '89523', 'Nevada', '36', 'Female', 'LGBTQ', 'White or Caucasian', '36', 'Communication Design|Graphic Design|Packaging Design', 'Brainstorming and Ideation|Drawing or Painting|Project Management', 'Advertising|Branding|Digital|Print', 'Advertising|Alcohol or Tobacco|Food and Beverage|Government|Marketing and Communications|Web Services', 'Dental Insurance|Disability Insurance|Education Funding|Life Insurance|Medical Insurance|Paid Time Off|Professional Development|Wellness Programs', 'Design for friends and family|Maintain personal projects', 'Graphic Design|Photography|Printing or Print Making', 'Discussing with peers|Following design feeds|Following social media|Reading books/magazines|Reading online publications|Seeking online training', 'AAF|AIGA', 'Animation|Brainstorming and Ideation|Interaction Design|Leadership|Motion Graphics|Photography|Product Design|Public Speaking|Relationship Management|Sales|Social Impact Design|Social Media|Web Design|Writing', 'Melodrama by Lorde', '', '', ''
'12841', '1-4 years', 'A full-time employee at an agency or consultancy', '', '', '', '11-50 employees', '5-10 people', 'Less than 1 year', 'Junior contributor', '', '', 'Less than 1 year', '41-50 hours per week', '42000', 'Limited opportunity for advancement', 'Learning very little', 'Pretty good', 'Fairly stable', 'Other', "Bachelor's degree", 'On my own|On the job|In school', '2-3 design jobs', '1-2 times', 'Not sure', '34787', 'Florida', '25', 'Female', 'Not LGBTQ', 'White or Caucasian', '36', 'Graphic Design|Marketing', 'Brainstorming and Ideation|Business|Leadership|Mentoring|Project Management', 'Advertising|Branding|Broadcast|Digital|Print|Strategy', 'Advertising|Consumer Products|Education|Food and Beverage|Health Care|Hospitality|Insurance|Marketing and Communications|Media and Broadcasting|Real Estate|Retail', 'Dental Insurance|Disability Insurance|Employer-matched Retirement|Fitness Benefits|Life Insurance|Medical Insurance|Paid Time Off', 'Take occasional freelance projects|Volunteer', 'Graphic Design', 'Following social media', 'None of these', 'Brainstorming and Ideation|Leadership|Mentoring|Strategy|UI Design|UX Design|Web Design', 'Parov Stelar', '', '', ''
'12910', '20+ years', 'Self-employed or freelancing', '', '', '', '1-10 employees', 'Just me', '8-10 years', 'Owner/Partner', '', '', '8-10 years', 'Less than 40 hours per week', '100000', 'Promising opportunity for advancement', 'Learning very little', 'The best', 'Fairly stable', '5-6 cups', "Bachelor's degree", 'On the job|In school', '2-3 design jobs', '0 times', 'Not interested in a new job right now', '53217', 'Wisconsin', '44', 'Male', 'Not LGBTQ', 'White or Caucasian', '36', 'Communication Design|Experience Design|Graphic Design|Marketing|Packaging Design|Production|Service Design|Strategy', 'Brainstorming and Ideation|Business|Mentoring|Writing', 'Branding|Print|Strategy', 'Accounting|Advertising|Alcohol or Tobacco|Arts|Computers|Consulting|Consumer Products|Education|Financial Services|Food and Beverage|Government|Health Care|Information Sciences|Information Technology|Insurance|Legal|Manufacturing|Marketing and Communications|Media and Broadcasting|Real Estate|Retail', 'Commuting Benefits|Disability Insurance|Fitness Benefits|Professional Memberships|Wellness Programs', 'Own my own business|Have regular freelance clients|Design for friends and family', 'Communication|Graphic Design', 'Attending conferences|Discussing with peers|Following design feeds|Following social media', 'AIGA|Creative Mornings', 'Brainstorming and Ideation|Business|Interaction Design|Leadership|Mentoring|Motion Graphics|Project Management|Public Speaking|Relationship Management|Research|Sales|Social Media|Strategy|Writing', 'Spotify', '', '', ''
'14178', '10-14 years', 'A full-time employee at an agency or consultancy', '', '', '', '1-10 employees', '2-4 people', '5-7 years', 'Owner/Partner', '', '', '5-7 years', '51-60 hours per week', '75000', 'No opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', 'No way, tea', "Master's degree", 'On the job|In school', '2-3 design jobs', '3-4 times', 'Open to opportunities, but not actively looking', '29455', 'South Carolina', '36', 'Female', 'Not LGBTQ', 'White or Caucasian', '36', 'Graphic Design|Packaging Design', 'Brainstorming and Ideation|Business|Public Speaking|Writing', 'Print', 'Advertising|Arts|Consumer Products|Entertainment|Food and Beverage|Music|Publishing|Retail|Sports and Fitness', 'Medical Insurance|Paid Time Off|Professional Development|Professional Memberships', 'Take occasional freelance projects|Maintain personal projects', 'Advertising|Graphic Design', 'None of these', 'AIGA|Creative Mornings', 'Photography|Public Speaking', 'Apple Music - Country', '', '', ''
'14495', '10-14 years', 'A full-time employee at an agency or consultancy', '', '', '', '1-10 employees', '2-4 people', '5-7 years', 'Creative Director', '', '', 'Less than 1 year', '40 hours per week', '50000', 'Some opportunity for advancement', 'Learning and increasing my skill set every day', 'Pretty good', 'Rock solid', 'No way, tea', "Bachelor's degree", 'In school', '2-3 design jobs', '1-2 times', 'Open to opportunities, but not actively looking', '32207', 'Florida', '32', 'Female', 'Not LGBTQ', 'White or Caucasian', '36', 'Graphic Design|Marketing|Web Design', 'Brainstorming and Ideation|Project Management|Social Media', 'Advertising|Branding|Broadcast|Digital|Print|Strategy', 'Advertising|Computers|Construction|Consumer Products|Energy|Financial Services|Health Care|Hospitality|Information Technology|Insurance|Legal|Manufacturing|Marketing and Communications|Media and Broadcasting|Pharmaceutical|Real Estate|Retail|Technology|Web Services', 'Dental Insurance|Disability Insurance|Employer-matched Retirement|Life Insurance|Medical Insurance|Paid Time Off|Professional Development', 'Have regular freelance clients|Design for friends and family', 'Graphic Design|Printing or Print Making', 'Discussing with peers|Following design feeds|Following social media|Seeking online training', 'AIGA', 'Motion Graphics|SEO/SEM|Social Media|UI Design|UX Design|Web Design', 'Imagine Dragons', '', '', ''
'15168', '1-4 years', 'A full-time employee at an agency or consultancy', '', '', '', '11-50 employees', '5-10 people', '3-4 years', 'Other', '', '', '1-2 years', '40 hours per week', '95000', 'Some opportunity for advancement', 'Learning some new skills', 'Pretty good', 'Fairly stable', 'No way, tea', "Bachelor's degree", 'On my own|On the job', '2-3 design jobs', '1-2 times', 'Open to opportunities, but not actively looking', '94502', 'California', '26', 'Female', 'Not LGBTQ', 'Asian', '36', 'UI Design|UX Design|Web Design', 'Drawing or Painting', 'Digital|Product Design', 'Accounting|Advertising|Automotive|Banking|Computers|Consumer Products|Financial Services|Health Care|Information Technology|Insurance|Legal|Marketing and Communications|Technology|Web Services', 'Dental Insurance|Disability Insurance|Life Insurance|Medical Insurance|Paid Time Off', 'Volunteer', 'Other', 'Discussing with peers|Following design feeds|Seeking online training', 'None of these', 'Animation|Brainstorming and Ideation|Drawing or Painting|Interaction Design|Photography|Product Design|UI Design|UX Design|VR or AR Design', 'Hamilton', '', '', ''
